prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,keyword_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
JAJLWI01,WGS,,PLN,Kodamaea nitidulidarum,PRJNA736342,SAMN20341702,WGS,strain: NRRL Y-27353,isolation_source: NRRL Collection,16366686,383,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAJLXP01,WGS,,PLN,Wickerhamomyces queroliae,PRJNA736342,SAMN20341840,WGS,strain: NRRL Y-48478,isolation_source: NRRL Collection,14673777,545,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAJLYB01,WGS,,PLN,Kazachstania piceae,PRJNA736342,SAMN20341636,WGS,strain: NRRL Y-17977,isolation_source: NRRL Collection,13323878,851,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAJLYI01,WGS,,PLN,Kazachstania pintolopesii,PRJNA736342,SAMN20341721,WGS,strain: NRRL Y-27500,isolation_source: NRRL Collection,13567814,549,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAJLYJ01,WGS,,PLN,Kazachstania heterogenica,PRJNA736342,SAMN20341720,WGS,strain: NRRL Y-27499,isolation_source: NRRL Collection,14135662,1107,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTYC01,WGS,,PLN,[Candida] ascalaphidarum,PRJNA736342,SAMN20341795,WGS,strain: NRRL Y-27908,isolation_source: NRRL Collection,10132921,36,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTYV01,WGS,,PLN,Ogataea saltuana,PRJNA736342,SAMN20341834,WGS,strain: NRRL Y-48448,isolation_source: NRRL Collection,11171785,107,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTYW01,WGS,,PLN,Ogataea thermomethanolica (nom. inval.),PRJNA736342,SAMN20341808,WGS,strain: NRRL Y-27981,isolation_source: NRRL Collection,8795264,102,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKUAI01,WGS,,PLN,Diutina mesorugosa,PRJNA736342,SAMN20341210,WGS,strain: CBS 12656,isolation_source: CBS Collection,13360642,464,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKUAN01,WGS,,PLN,[Candida] phyllophila,PRJNA736342,SAMN20341211,WGS,strain: CBS 12671,isolation_source: CBS Collection,11734058,247,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKUBW01,WGS,,PLN,[Candida] pseudoaaseri,PRJNA736342,SAMN20341257,WGS,strain: CBS 11170,isolation_source: CBS Collection,10000884,64,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTYJ01,WGS,,PLN,Dipodascus armillariae,PRJNA736342,SAMN20341558,WGS,strain: NRRL Y-17580,isolation_source: NRRL Collection,18419784,4702,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTYN01,WGS,,PLN,Metschnikowia orientalis,PRJNA736342,SAMN20341809,WGS,strain: NRRL Y-27991,isolation_source: NRRL Collection,12595595,282,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTYQ01,WGS,,PLN,Metschnikowia chrysoperlae,PRJNA736342,SAMN20341748,WGS,strain: NRRL Y-27615,isolation_source: NRRL Collection,17268004,5746,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTYZ01,WGS,,PLN,Debaryomyces castellii,PRJNA736342,SAMN20341956,WGS,strain: NRRL Y-7423,isolation_source: NRRL Collection,12056238,345,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTZA01,WGS,,PLN,Scheffersomyces shehatae,PRJNA736342,SAMN20341466,WGS,strain: NRRL Y-12858,isolation_source: NRRL Collection,16521221,512,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTZO01,WGS,,PLN,Metschnikowia matae,PRJNA736342,SAMN20341908,WGS,strain: NRRL Y-63736 T,isolation_source: NRRL Collection,21505859,2453,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKTZV01,WGS,,PLN,Metschnikowia matae,PRJNA736342,SAMN20341909,WGS,strain: NRRL Y-63737 T,isolation_source: NRRL Collection,20397595,3224,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKUAO01,WGS,,PLN,[Candida] pseudoflosculorum,PRJNA736342,SAMN20341232,WGS,strain: CBS 8584,isolation_source: CBS Collection,12251426,382,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKUBE01,WGS,,PLN,Metschnikowia henanensis,PRJNA736342,SAMN20341213,WGS,strain: CBS 12677,isolation_source: CBS Collection,20688651,2861,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKUBS01,WGS,,PLN,Scheffersomyces lignosus,PRJNA736342,SAMN20341465,WGS,strain: NRRL Y-12856,isolation_source: NRRL Collection,16544161,150,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAKUBY01,WGS,,PLN,[Candida] subhashii,PRJNA736342,SAMN20341160,WGS,strain: CBS 10753,isolation_source: CBS Collection,15152449,1436,0,No,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JAOPJF01,WGS,,PLN,Aspergillus melleus,PRJNA883727,SAMN31012951,WGS,strain: IMV 1140,isolation_source: contaminated culture,35567616,227,11016,Yes,0,0,0,No,,,2023-08-07T00:00:00Z,2023-08-07T00:00:00Z
JARVLF01,WGS,,PLN,Moesziomyces globuligerus,PRJNA954958,SAMN34161017,WGS,strain: NYNU 178249,"host: rice,isolation_source: leaves",18584977,24,0,No,0,0,0,No,,,2023-08-22T00:00:00Z,2023-08-22T00:00:00Z
JASJOK01,WGS,,PLN,Beauveria bassiana,PRJNA879330,SAMN33770028,WGS,strain: ARSEF 6444,host: Locusta migratoria,38325138,28,0,No,0,0,0,No,,,2023-08-22T00:00:00Z,2023-08-22T00:00:00Z
JASMSS01,WGS,,PLN,Schizosaccharomyces pombe,PRJNA961675,SAMN34412793,WGS,strain: ATCC 16979,isolation_source: lab,12521788,5,0,No,0,0,0,No,,,2023-08-10T00:00:00Z,2023-08-10T00:00:00Z
JAJNCH01,WGS,,PLN,Trichoderma sp. CBMAI-0711,PRJNA781962,SAMN23309300,WGS,strain: CBMAI-0711,isolation_source: soil,32448670,26,9021,Yes,0,0,0,No,,,2023-08-10T00:00:00Z,2023-08-10T00:00:00Z
JAJNCI01,WGS,,PLN,Trichoderma sp. CBMAI-0020,PRJNA781962,SAMN23309299,WGS,strain: CBMAI-0020,isolation_source: soil,36411897,14,10715,Yes,0,0,0,No,,,2023-08-10T00:00:00Z,2023-08-10T00:00:00Z
JARWGP01,WGS,,PLN,Penicillium sp. 91 TS-2023,PRJNA953954,SAMN34128561,WGS,strain: 91 TS-2023,isolation_source: soil,35300634,23,0,No,0,0,0,No,,,2023-08-11T00:00:00Z,2023-08-11T00:00:00Z
JASENA01,WGS,,PLN,Chrysoporthe zambiensis,PRJNA971112,SAMN35019573,WGS,strain: CMW 29930,host: Eucalyptus grandis,48300366,216,0,No,0,0,0,No,,,2023-08-11T00:00:00Z,2023-08-11T00:00:00Z
JASENB01,WGS,,PLN,Chrysoporthe syzygiicola,PRJNA971112,SAMN35019827,WGS,strain: CMW 29940,host: Syzygium guineense,42484721,232,0,No,0,0,0,No,,,2023-08-11T00:00:00Z,2023-08-11T00:00:00Z
JAKTZF01,WGS,,PLN,Spathaspora jeffriesii,PRJNA736342,SAMN20341779,WGS,strain: NRRL Y-27738,isolation_source: NRRL Collection,18981041,8914,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWE01,WGS,,PLN,Nakazawaea laoshanensis,PRJNA736342,SAMN20341898,WGS,strain: NRRL Y-63634,isolation_source: NRRL Collection,9172737,52,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWF01,WGS,,PLN,Naumovozyma dairenensis,PRJNA736342,SAMN20341475,WGS,strain: NRRL Y-1353,isolation_source: NRRL Collection,13113092,336,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWI01,WGS,,PLN,[Candida] pseudoglaebosa,PRJNA736342,SAMN20341628,WGS,strain: NRRL Y-17911,isolation_source: NRRL Collection,12846735,336,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWL01,WGS,,PLN,Starmerella geochares,PRJNA736342,SAMN20341506,WGS,strain: NRRL Y-17073,isolation_source: NRRL Collection,9605817,192,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWT01,WGS,,PLN,Zygoascus bituminiphila,PRJNA736342,SAMN20341379,WGS,strain: CBS 8813,isolation_source: CBS Collection,12086626,144,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWU01,WGS,,PLN,Hagleromyces aurorensis,PRJNA736342,SAMN20341304,WGS,strain: CBS 13264,isolation_source: CBS Collection,11828529,382,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWV01,WGS,,PLN,Kluyveromyces starmeri,PRJNA736342,SAMN20342069,WGS,strain: UFMG-CM-Y3682,isolation_source: UFMG-CM Collection,9533693,140,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWW01,WGS,,PLN,[Candida] sp. (uncertain placement),PRJNA736342,SAMN20342073,WGS,strain: UFMG-CM-Y605,isolation_source: UFMG-CM Collection,11479039,133,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
PPLI02,WGS,,PLN,Cyberlindnera misumaiensis,PRJNA429441,SAMN08343351,WGS,strain: NRRL Y-17389,,10458685,198,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWG01,WGS,,PLN,Myxozyma udenii,PRJNA736342,SAMN20341537,WGS,strain: NRRL Y-17387,isolation_source: NRRL Collection,14727312,808,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWJ01,WGS,,PLN,Kodamaea plutei,PRJNA736342,SAMN20341772,WGS,strain: NRRL Y-27715,isolation_source: NRRL Collection,15643365,324,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWR01,WGS,,PLN,Suhomyces sp. yHKS641,PRJNA736342,SAMN20342084,WGS,strain: yHKS641,isolation_source: Hittinger Lab Collection,11728481,206,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANIWX01,WGS,,PLN,Kazachstania sinensis,PRJNA736342,SAMN20341684,WGS,strain: NRRL Y-27222,isolation_source: NRRL Collection,11763869,610,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JAQQFY01,WGS,,PLN,Alternaria brassicae,PRJNA880453,SAMN30841335,WGS,strain: LPTD3,"host: Brassica juncea,isolation_source: leaf",33882771,73,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JAQQFZ01,WGS,,PLN,Alternaria brassicae,PRJNA880459,SAMN30841379,WGS,strain: LPND,"host: Brassica juncea,isolation_source: leaf",35424748,720,0,No,0,0,0,No,,,2023-08-09T00:00:00Z,2023-08-09T00:00:00Z
JANHQD01,WGS,,PLN,Marasmius sp. AFHP31,PRJNA860982,SAMN29878037,WGS,strain: AFHP31,host: Theobroma cacao,84698778,3304,21762,Yes,0,0,0,No,,,2023-08-09T00:00:00Z,2022-08-19T00:00:00Z
JAJHUN01,WGS,,PLN,Akanthomyces muscarius,PRJNA777543,SAMN22863613,WGS,strain: Ve6,host: Trialeurodes vaporariorum,36207525,12,12961,Yes,6,0,30654521,No,CM051356-CM051361,,2023-08-14T00:00:00Z,2023-01-24T00:00:00Z
CAUJNJ01,WGS,,PLN,Malassezia globosa,PRJEB47281,SAMEA114293888,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",8735181,970,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNL01,WGS,,PLN,Rhodotorula sp. JG-1b,PRJEB47281,SAMEA114293893,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",16988136,1341,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNM01,WGS,,PLN,Sordariomycetidae sp.,PRJEB47281,SAMEA114293891,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",20923355,3249,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNN01,WGS,,PLN,Aspergillus sp.,PRJEB47281,SAMEA114293894,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",12587437,4019,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNO01,WGS,,PLN,Clavispora lusitaniae,PRJEB47281,SAMEA114293886,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",14636707,8470,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJND01,WGS,,PLN,Malasseziomycetes sp.,PRJEB47281,SAMEA114293890,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",7765178,106,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNE01,WGS,,PLN,Malasseziomycetes sp.,PRJEB47281,SAMEA114293887,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",7035315,175,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNF01,WGS,,PLN,Malasseziomycetes sp.,PRJEB47281,SAMEA114293884,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",8610536,85,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNG01,WGS,,PLN,Malassezia restricta,PRJEB47281,SAMEA114293889,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",7153107,185,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNH01,WGS,,PLN,Malassezia restricta,PRJEB47281,SAMEA114293895,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",7203810,120,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNI01,WGS,,PLN,Malassezia sympodialis,PRJEB47281,SAMEA114293885,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",7676437,141,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
CAUJNK01,WGS,,PLN,Debaryomyces hansenii CBS767,PRJEB47281,SAMEA114293892,WGS; TPA:assembly,,"isolation_source: skin metagenome,metagenome_source: skin metagenome",8388548,1332,0,No,0,0,0,No,,,2023-08-23T00:00:00Z,2023-08-22T00:00:00Z
MLGG01,WGS,,PLN,Colletotrichum melonis,PRJNA348398,SAMN05908173,WGS,isolate: Col 31,host: Malus domestica,50135825,92,16823,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JAQOWU01,WGS,,PLN,Wickerhamiella versatilis,PRJNA929327,SAMN32957171,WGS,strain: HR3,isolation_source: Pixian douban,9876786,8,0,No,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JAQYZW01,WGS,,PLN,Saccharomyces cerevisiae,PRJNA933710,SAMN33246914,WGS,strain: Y-567,isolation_source: food,12843354,51,0,No,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JARDAO01,WGS,,PLN,Kodamaea ohmeri,PRJNA939010,SAMN33453760,WGS,strain: 3873,"host: Homo sapiens,isolation_source: 70-year-old male patient with Ascites",12291649,104,0,No,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JARDXF01,WGS,,PLN,Rhodotorula sp. CP72-2,PRJNA938253,SAMN33428198,WGS,strain: CP72-2,"host: Calotropis gigantea,isolation_source: flower",21358924,295,0,No,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JARYGE01,WGS,,PLN,Cryptococcus neoformans,PRJNA935947,SAMN33329978,WGS,strain: S60,host: Homo sapiens,38838249,495,0,No,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
MOOD01,WGS,,PLN,Colletotrichum abscissum,PRJNA350894,SAMN05949354,WGS,strain: IMI 504890,host: Citrus sinensis,53936108,560,17280,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
MOOE01,WGS,,PLN,Colletotrichum costaricense,PRJNA350895,SAMN05949355,WGS,strain: IMI 309622,host: Coffea sp.,51625248,70,17126,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
MOPA01,WGS,,PLN,Colletotrichum paranaense,PRJNA350896,SAMN05949356,WGS,strain: IMI 384185,host: Caryocar brasiliense,49177916,36,16775,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JAULBJ01,WGS,,PLN,Aureobasidium melanogenum,PRJNA811524,SAMN35008185,WGS,strain: W12,isolation_source: polymer coated surface,53548296,2302,0,No,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JAHLJV01,WGS,,PLN,Colletotrichum navitas,PRJNA262371,SAMN05660908,WGS,strain: CBS 125086,,52434554,702,14680,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JAHMHQ01,WGS,,PLN,Colletotrichum phormii,PRJNA333354,SAMN05442991,WGS,strain: CBS 102054,,51666170,71,15209,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JAHMHS01,WGS,,PLN,Colletotrichum acutatum,PRJNA334354,SAMN05442906,WGS,strain: CBS 112980,,49057477,389,15035,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JAHMHR01,WGS,,PLN,Colletotrichum godetiae,PRJNA333328,SAMN05446267,WGS,strain: CBS 193.32,,51652851,194,16071,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
JAHMHT01,WGS,,PLN,Colletotrichum lupini,PRJNA333340,SAMN05446214,WGS,strain: CBS 109225,,58756634,116,15365,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
MLFU01,WGS,,PLN,Colletotrichum tamarilloi,PRJNA348678,SAMN05913735,WGS,strain: Tom-12,host: Solanum betaceum,52071711,603,17397,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-24T00:00:00Z
BPPX01,WGS,,PLN,Colletotrichum liriopes,PRJDB11870,SAMD00407042,WGS,strain: MAFF 242679,"host: Polygonatum falcatum A. Gray,isolation_source: leaf spot",52972150,82,14012,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2022-01-07T00:00:00Z
BQXU01,WGS,,PLN,Colletotrichum spaethianum,PRJDB11870,SAMD00334500,WGS,strain: MAFF 239500,"host: Rohdea japonica,isolation_source: leaf",50915707,84,12842,Yes,0,0,0,No,,,2023-08-24T00:00:00Z,2022-03-30T00:00:00Z
FJUL01,WGS,,PLN,Lachancea sp. 'fantastica',PRJEB12929,SAMEA3888428,WGS,,,11330686,25,0,No,7,5059,11336659,Yes,LT598470-LT598476,,2022-06-27T00:00:00Z,2016-04-05T00:00:00Z
CAUJNC01,WGS,,PLN,Ganoderma lucidum,PRJEB65301,SAMEA114293510,WGS,,,39074442,2723,0,No,0,0,0,No,,,2023-08-24T00:00:00Z,2023-08-23T00:00:00Z
JASXTE01,WGS,,PLN,Hemileia vastatrix,PRJNA912191,SAMN32232808,WGS,isolate: Race I,"host: Coffea arabica var. Caturra,isolation_source: leaf",747980110,794,0,No,0,0,0,No,,,2023-06-16T00:00:00Z,2023-06-16T00:00:00Z
JAUZDU01,WGS,,PLN,Monascus purpureus,PRJNA1001658,SAMN36814508,WGS,strain: MP2022,isolation_source: soil,24404853,9,0,No,0,0,0,No,,,2023-09-01T00:00:00Z,2023-09-01T00:00:00Z
JAETXR01,WGS,,PLN,Verticillium longisporum,PRJNA473305,SAMN06647477,WGS,strain: VL20,"host: Oilseed rape,isolation_source: plant",72248322,15,0,No,0,0,0,No,,,2021-07-09T00:00:00Z,2021-07-09T00:00:00Z
JAETXS01,WGS,,PLN,Verticillium longisporum,PRJNA473305,SAMN06647476,WGS,strain: VLB2,"host: Oilseed rape,isolation_source: plant",72719975,15,0,No,0,0,0,No,,,2021-07-09T00:00:00Z,2021-07-09T00:00:00Z
JAETXT01,WGS,,PLN,Verticillium longisporum,PRJNA473305,SAMN17320628,WGS,strain: PD589,host: cabbage,72013526,16,0,No,0,0,0,No,,,2021-07-09T00:00:00Z,2021-07-09T00:00:00Z
JALGQZ01,WGS,,PLN,Austropuccinia psidii,PRJNA810573,SAMN26267418,WGS,isolate: Au3-C622-A115012,,1016257934,105,0,No,1,0,94553,No,CM041299-CM041299,,2022-06-17T00:00:00Z,2022-04-25T00:00:00Z
JALGRA01,WGS,,PLN,Austropuccinia psidii,PRJNA810572,SAMN26267418,WGS,isolate: Au3-C622-A115012,,1050666308,98,0,No,0,0,0,No,,,2022-06-17T00:00:00Z,2022-04-25T00:00:00Z
JAMYGW02,WGS,,PLN,Acarospora socialis,PRJNA851476,SAMN29043977,WGS,strain: JNA_AS_CCGP158,isolation_source: volcanic rock,31172923,38,0,No,1,0,67837,No,CM055765-CM055765,,2023-03-31T00:00:00Z,2023-03-31T00:00:00Z
JARLTE01,WGS,,PLN,Auricularia cornea,PRJNA943604,SAMN33731996,WGS,strain: ACW001,host: Oak,78720327,13,0,No,0,0,0,No,,,2023-07-31T00:00:00Z,2023-07-31T00:00:00Z
JAUZTG01,WGS,,PLN,Sarocladium kiliense,PRJNA997607,SAMN36794654,WGS,strain: ZJ-1,isolation_source: Mine,37625230,51,0,No,0,0,0,No,,,2023-08-15T00:00:00Z,2023-08-15T00:00:00Z
JAPJNN01,WGS,,PLN,Malassezia globosa,PRJNA872116,SAMN31428293,WGS,isolate: RAGGC_1,"host: Homo sapiens,isolation_source: human skin,metagenome_source: human skin metagenome",8766957,262,0,No,0,0,0,No,,,2023-08-18T00:00:00Z,2023-08-18T00:00:00Z
JAPJNO01,WGS,,PLN,Malassezia furfur,PRJNA872116,SAMN31428294,WGS,isolate: RAGGC_3,"host: Homo sapiens,isolation_source: human skin,metagenome_source: human skin metagenome",7923828,157,0,No,0,0,0,No,,,2023-08-18T00:00:00Z,2023-08-18T00:00:00Z
CAKLDN07,WGS,,PLN,Entrophospora sp. SA101,PRJNA528883,SAMN11879390,WGS,strain: SA101,,68306891,11246,15882,Yes,0,0,0,No,,,2022-06-27T00:00:00Z,2022-03-14T00:00:00Z
JAPDRO01,WGS,,PLN,Dothideales sp. JES 119,PRJNA631111,SAMN14852394,WGS,strain: JES_119,isolation_source: alluvian soil,29383553,38,9189,Yes,0,0,0,No,,,2023-06-09T00:00:00Z,2023-06-09T00:00:00Z
JAPDRP01,WGS,,PLN,Cladosporium sp. JES 115,PRJNA631111,SAMN14852390,WGS,strain: JES_115,isolation_source: alluvian soil,32607911,64,9226,Yes,0,0,0,No,,,2023-06-09T00:00:00Z,2023-06-09T00:00:00Z
PPSY01,WGS,,PLN,[Candida] hispaniensis,PRJNA429441,SAMN08343312,WGS,strain: NRRL Y-5580,,10663255,140,0,No,0,0,0,No,,,2018-12-31T00:00:00Z,2018-10-31T00:00:00Z
QWIN01,WGS,,PLN,Hortaea werneckii,PRJNA428320,SAMN08295409,WGS,strain: EXF-151,"host: Homo sapiens,isolation_source: human epidermis",49189099,4191,16590,Yes,0,0,0,No,,,2018-10-31T00:00:00Z,2018-10-31T00:00:00Z
JXSW01,WGS,,PLN,Agroathelia rolfsii,PRJNA271831,SAMN03278112,WGS,strain: Sr-RCBB,isolation_source: soil,32496039,1296,0,No,0,0,0,No,,,2018-02-24T00:00:00Z,2018-02-24T00:00:00Z
JZWR02,WGS,,PLN,Agroathelia rolfsii,PRJNA259929,SAMN03388249,WGS,strain: MR10,"host: Arachis hypogaea,isolation_source: root",72332728,8919,0,No,0,0,0,No,,,2017-07-24T00:00:00Z,2017-07-24T00:00:00Z
MJMS01,WGS,,PLN,Huntiella bhutanensis,PRJNA343726,SAMN05792549,WGS,strain: CMW 8217,host: Ips schmutzenhoferi from galleries on Picea spinulosa,26695738,448,0,No,0,0,0,No,,,2017-03-03T00:00:00Z,2017-03-03T00:00:00Z
PITJ01,WGS,,PLN,Hamiltosporidium tvaerminnensis,PRJNA419750,SAMN08098115,WGS,isolate: FI-OER-3-3,host: Daphnia magna,18344352,2915,4121,Yes,0,0,0,No,,,2019-03-05T00:00:00Z,2019-03-05T00:00:00Z
QERB01,WGS,,PLN,Claviceps bavariensis,PRJNA449361,SAMN08798355,WGS,isolate: CCC434,host: Dactylis sp.,30488243,1831,0,No,0,0,0,No,,,2019-01-14T00:00:00Z,2019-01-14T00:00:00Z
JAHLKA01,WGS,,PLN,Colletotrichum falcatum,PRJNA262221,SAMN05660685,WGS,strain: MAFF306170,,48894646,1664,0,No,1162,15618,49085377,Yes,MU844840-MU846001,,2023-09-18T00:00:00Z,2023-08-22T00:00:00Z
JAHLKB01,WGS,,PLN,Colletotrichum cereale,PRJNA262440,SAMN05660427,WGS,strain: CBS 129662,,51931738,2022,0,No,1509,16411,52150039,Yes,MU839865-MU841373,,2023-09-18T00:00:00Z,2023-08-22T00:00:00Z
JAHMHV01,WGS,,PLN,Colletotrichum sublineola,PRJNA262370,SAMN05660384,WGS,strain: S3.001,,46866462,1675,0,No,1434,15206,46916122,Yes,MU841374-MU842807,,2023-09-18T00:00:00Z,2023-08-22T00:00:00Z
JARSDV01,WGS,,PLN,Aureobasidium pullulans,PRJNA929546,SAMN13621748,WGS,strain: 16,isolation_source: mycelium,29450802,32,0,No,1,0,37412,No,CM062611-CM062611,,2023-09-18T00:00:00Z,2023-08-30T00:00:00Z
JAHLTY01,WGS,,PLN,Colletotrichum caudatum,PRJNA262368,SAMN05660677,WGS,strain: CBS 131602,,44131440,1630,0,No,1257,15292,44202764,Yes,MU846002-MU847258,,2023-09-18T00:00:00Z,2023-08-22T00:00:00Z
JAHMAE01,WGS,,PLN,Colletotrichum somersetense,PRJNA262441,SAMN05660317,WGS,strain: CBS 131599,,53540369,1403,0,No,1012,15191,53667270,Yes,MU843425-MU844436,,2023-09-18T00:00:00Z,2023-08-22T00:00:00Z
JAHMAF01,WGS,,PLN,Colletotrichum zoysiae,PRJNA262217,SAMN05660351,WGS,strain: MAFF235873,,46487607,840,0,No,617,15325,46533813,Yes,MU842808-MU843424,,2023-09-18T00:00:00Z,2023-08-22T00:00:00Z
